customer_id,age,gender,subscription_type,monthly_fee,subscription_months,login_frequency,session_duration,support_tickets,payment_failures,last_active_days,customer_satisfaction,feature_usage_score,referrals,engagement_score,churn
100292,69,Female,Premium,40.78,19,6,10.73,2,1,12,9.2,41.4,1,35.0,0
100293,66,Male,Standard,21.24,35,5,6.83,1,2,1,7.2,26.6,2,25.6,1
100294,19,Male,Premium,39.330000000000005,51,7,6.16,1,0,32,3.9,56.2,1,28.8,1
100295,18,Female,Basic,7.37,51,4,15.23,1,0,22,6.2,36.4,0,27.0,1
100296,65,Female,Basic,11.85,39,9,6.77,2,0,6,9.9,55.7,0,41.8,0
100297,29,Male,Basic,10.61,29,14,30.35,2,0,1,9.4,47.4,0,43.4,0
100298,22,Male,Basic,12.71,14,7,31.45,1,0,2,6.8,37.6,0,31.9,0
100299,54,Male,Basic,9.6,21,6,1.18,1,1,25,10.0,41.1,0,35.5,1
100300,49,Other,Basic,9.15,36,11,16.22,1,0,26,8.4,97.8,0,53.4,0
100301,26,Male,Standard,22.77,38,6,13.09,3,0,1,5.3,38.9,2,26.7,1
100302,58,Male,Basic,13.81,14,11,44.89,0,0,8,5.2,85.8,1,46.6,0
100303,52,Male,Basic,10.01,40,8,36.86,1,0,14,9.2,89.1,1,53.2,0
100304,36,Male,Basic,8.48,50,13,37.58,1,1,6,5.3,57.6,1,38.6,0
100305,65,Female,Premium,41.61,15,6,5.41,0,0,10,7.1,75.5,0,40.5,0
100306,33,Male,Basic,9.48,51,9,11.12,1,0,3,8.9,44.3,0,36.8,0
100307,20,Male,Standard,21.189999999999998,50,3,16.69,1,0,21,8.8,49.4,0,35.8,1
100308,37,Male,Standard,19.47,30,8,29.13,0,0,27,5.1,29.5,1,26.3,0
100309,41,Male,Standard,23.119999999999997,47,12,17.7,2,2,14,6.1,60.1,1,38.2,0
100310,50,Male,Basic,8.59,55,5,2.42,0,0,8,9.1,68.3,0,41.5,0
100311,41,Female,Basic,10.95,12,13,26.79,3,0,19,8.3,49.6,1,41.0,0
100312,69,Female,Standard,19.009999999999998,50,5,27.71,3,0,41,7.8,58.9,1,38.8,1
100313,28,Female,Basic,9.43,5,12,9.93,2,0,11,10.0,23.2,0,34.1,0
100314,66,Female,Basic,9.17,27,5,43.72,1,0,5,4.5,97.8,2,45.7,0
100315,25,Female,Basic,11.47,15,9,4.43,2,0,8,5.5,39.9,1,28.0,0
100316,53,Male,Premium,41.830000000000005,26,8,10.14,0,0,9,5.3,19.6,0,21.6,0
100317,55,Female,Standard,21.11,9,10,22.04,0,0,4,5.2,100.0,0,47.8,0
100318,57,Female,Standard,19.77,40,10,23.7,1,1,2,7.3,48.6,1,36.8,0
100319,37,Female,Standard,20.27,40,6,5.06,0,0,11,7.8,49.9,0,34.1,0
100320,52,Female,Premium,41.79,35,9,42.82,3,0,2,6.5,63.9,1,41.4,0
100321,65,Male,Standard,21.849999999999998,13,12,18.26,1,1,20,7.5,36.0,1,33.8,0
100322,42,Female,Standard,14.61,45,6,47.84,1,0,22,7.6,42.0,0,36.1,0
100323,52,Female,Premium,39.45,44,5,7.59,0,0,12,7.4,70.0,0,39.1,0
100324,42,Other,Standard,19.54,47,6,2.43,1,0,50,7.4,0.2,0,18.1,1
100325,46,Male,Basic,11.33,46,12,2.11,3,0,17,6.3,77.1,2,42.0,0
100326,35,Male,Basic,9.86,33,9,11.15,0,0,26,6.5,75.6,0,41.4,0
100327,63,Male,Standard,21.43,34,9,10.91,1,1,15,5.6,61.9,1,35.5,0
100328,35,Female,Premium,37.83,55,6,9.81,1,1,0,4.9,40.6,2,26.1,0
100329,19,Male,Standard,20.509999999999998,4,11,6.01,1,0,4,6.0,69.3,0,39.0,0
100330,52,Male,Standard,21.79,13,7,17.12,2,0,7,6.7,54.7,2,35.2,1
100331,33,Other,Standard,17.04,10,7,12.86,1,0,1,7.8,69.1,1,41.3,0
100332,58,Male,Standard,25.02,53,9,13.64,1,0,33,7.9,46.1,1,35.6,0
100333,53,Female,Standard,22.369999999999997,45,7,39.29,1,0,19,7.6,43.2,1,36.0,0
100334,50,Male,Basic,9.99,1,7,11.66,2,0,7,5.5,22.3,1,22.5,1
100335,21,Female,Premium,38.330000000000005,11,10,20.24,6,1,8,8.0,44.3,0,36.5,1
100336,50,Female,Standard,19.639999999999997,50,7,4.57,0,0,24,4.3,100.0,0,42.6,0
100337,31,Female,Standard,20.16,9,11,13.0,1,1,5,8.1,57.6,0,40.4,0
100338,38,Female,Basic,10.870000000000001,38,8,38.79,2,1,12,7.4,46.7,2,37.1,0
100339,65,Male,Basic,12.99,23,10,17.53,3,0,59,5.6,36.7,0,29.2,1
100340,37,Male,Standard,19.04,13,7,22.89,0,2,3,5.7,61.0,0,35.7,0
100341,25,Male,Standard,21.119999999999997,5,11,3.76,1,1,18,8.9,54.8,1,40.2,0
100342,24,Female,Standard,17.409999999999997,25,8,26.48,3,1,14,6.6,76.8,0,43.2,1
100343,20,Female,Basic,9.16,10,6,6.07,2,0,8,6.6,37.8,1,28.2,1
100344,34,Male,Standard,20.74,5,12,24.6,0,1,0,8.0,77.9,0,48.1,0
100345,50,Female,Premium,41.370000000000005,22,9,11.93,2,0,9,7.6,47.8,0,35.4,0
100346,65,Male,Basic,8.48,42,8,4.03,1,0,1,7.1,74.2,1,40.9,0
100347,29,Female,Standard,19.11,25,9,42.44,4,2,8,7.8,78.7,0,48.4,1
100348,68,Other,Standard,22.909999999999997,37,8,15.53,2,0,15,5.8,47.7,2,31.6,1
100349,39,Male,Standard,22.31,20,6,14.45,0,0,4,9.4,76.6,1,46.4,0
100350,39,Female,Standard,20.41,28,3,15.58,0,0,26,7.6,50.2,0,33.5,1
100351,63,Male,Standard,15.52,21,4,20.34,1,0,22,9.6,31.9,0,33.0,1
100352,47,Female,Premium,45.010000000000005,11,7,10.69,3,1,0,6.9,82.4,1,43.2,0
100353,55,Female,Basic,9.950000000000001,29,4,7.53,2,1,3,7.2,31.9,1,26.8,1
100354,55,Male,Standard,19.36,5,7,39.26,1,0,12,8.3,69.4,0,45.3,0
100355,62,Male,Basic,8.95,37,6,51.8,2,0,12,9.6,89.7,1,54.9,0
100356,68,Male,Basic,10.74,49,8,13.14,2,2,1,7.9,56.8,1,38.3,1
100357,25,Female,Basic,10.76,53,8,10.38,1,0,3,8.6,41.0,1,34.7,0
100358,44,Female,Basic,11.89,5,4,13.83,1,0,8,8.7,44.7,0,34.3,0
100359,44,Male,Premium,38.14,33,11,9.4,1,0,15,6.3,32.1,0,28.8,0
100360,51,Female,Premium,39.370000000000005,45,5,39.7,2,3,15,6.3,57.7,0,36.8,1
100361,38,Female,Basic,14.05,36,9,3.06,2,0,5,5.3,40.2,1,27.5,0
100362,47,Male,Standard,20.439999999999998,8,7,5.82,2,1,20,5.1,53.9,0,30.5,0
100363,50,Male,Standard,19.639999999999997,52,14,4.21,3,1,11,8.2,72.5,0,45.6,0
100364,45,Female,Premium,38.11,55,9,20.72,1,1,4,6.4,0.0,1,19.6,1
100365,64,Female,Standard,21.0,6,11,6.68,5,0,10,7.1,20.7,0,26.7,0
100366,50,Male,Basic,12.05,15,8,14.75,1,0,4,6.6,42.9,1,31.7,0
100367,22,Male,Standard,21.74,15,5,12.77,0,0,3,6.5,57.2,2,34.1,0
100368,65,Male,Standard,19.47,53,8,38.91,2,0,33,6.1,100.0,2,50.5,0
100369,36,Female,Standard,20.709999999999997,48,6,23.61,1,0,20,8.7,55.2,2,39.6,0
100370,21,Male,Premium,43.33,9,8,17.22,0,1,13,6.8,63.2,0,38.5,0
100371,52,Male,Premium,42.13,56,9,13.57,0,0,0,9.1,6.2,1,26.1,0
100372,66,Female,Standard,18.419999999999998,5,10,7.75,0,1,8,5.7,13.9,0,21.4,0
100373,34,Female,Standard,14.899999999999999,26,8,19.36,2,0,15,4.6,27.9,1,23.7,0
100374,61,Male,Premium,40.580000000000005,23,5,7.18,1,0,17,4.5,69.0,0,33.0,0
100375,45,Male,Basic,11.59,16,5,34.0,1,2,25,8.4,44.6,2,36.5,0
100376,47,Female,Basic,7.8100000000000005,59,8,30.92,0,0,5,7.0,65.2,1,41.0,0
100377,46,Male,Basic,9.97,57,16,6.73,2,1,1,6.2,9.7,0,24.1,0
100378,63,Male,Premium,39.46,39,9,15.15,1,0,25,9.5,64.6,0,44.6,0
100379,23,Female,Standard,20.2,35,6,45.99,1,0,21,8.5,65.7,0,44.8,0
100380,52,Male,Basic,8.9,10,6,16.82,0,0,1,8.0,81.3,0,45.3,0
100381,58,Female,Premium,42.57,27,13,8.74,0,0,4,4.8,37.8,0,28.4,0
100382,54,Female,Standard,20.29,16,8,2.58,1,0,10,5.0,29.3,2,23.1,0
100383,41,Male,Premium,38.230000000000004,21,5,2.81,1,1,0,8.2,58.2,0,36.7,0
100384,46,Male,Basic,11.82,12,14,5.83,1,0,9,8.4,33.8,0,34.6,0
100385,66,Female,Standard,17.459999999999997,9,13,5.65,0,0,4,3.5,73.7,0,36.2,0
100386,63,Female,Standard,22.56,16,8,38.44,1,1,0,6.7,33.4,1,31.7,0
100387,48,Female,Standard,21.97,9,8,40.81,2,0,46,5.8,45.9,0,33.9,1
100388,52,Female,Standard,22.77,56,8,17.05,1,2,15,4.6,23.3,1,22.1,1
100389,50,Male,Premium,39.67,29,12,4.29,0,0,22,10.0,51.3,0,41.9,0
100390,69,Female,Basic,9.0,54,7,18.97,1,1,9,7.6,45.7,2,34.5,1
100391,38,Male,Premium,40.160000000000004,23,9,3.86,1,1,14,10.0,34.7,1,35.3,0
100392,49,Male,Basic,9.82,39,5,38.74,2,0,1,6.0,56.7,0,35.8,0
100393,40,Male,Basic,8.68,43,5,13.92,4,0,12,5.8,34.4,0,26.0,1
100394,50,Male,Basic,8.88,49,7,10.21,2,0,1,4.5,59.7,0,31.5,0
100395,20,Female,Basic,9.26,24,8,26.66,4,1,17,8.0,66.6,0,42.9,0
100396,35,Male,Basic,7.65,22,4,8.66,2,0,15,9.1,56.0,0,38.0,1
100397,42,Male,Premium,41.35,55,12,9.2,0,0,8,9.2,48.2,0,39.9,0
100398,59,Male,Standard,19.889999999999997,31,7,35.56,2,0,5,9.7,71.5,0,48.3,0
100399,48,Female,Standard,19.369999999999997,10,10,17.13,2,1,2,6.7,72.8,0,42.1,0
100400,20,Female,Standard,17.77,47,8,12.36,1,0,16,6.0,55.5,0,34.0,0
100401,57,Male,Basic,7.67,42,7,8.6,3,0,42,7.3,41.0,1,31.4,1
100402,63,Male,Basic,13.86,27,17,27.03,1,0,8,6.4,58.2,2,41.8,0
100403,41,Male,Standard,18.74,34,9,30.3,1,1,44,8.9,45.1,0,39.2,0
100404,67,Female,Standard,21.209999999999997,48,5,26.16,1,1,22,6.8,86.9,0,45.1,1
100405,49,Female,Standard,20.319999999999997,39,13,11.78,0,0,23,8.4,100.0,1,54.6,0
100406,64,Female,Standard,14.439999999999998,24,10,11.06,1,2,21,10.0,59.3,0,44.0,0
100407,39,Female,Standard,23.57,21,8,43.07,1,0,0,8.4,57.3,1,42.8,0
100408,40,Male,Standard,21.36,15,5,4.14,3,0,38,8.1,47.7,0,33.5,1
100409,19,Female,Premium,38.45,17,8,32.11,5,0,21,6.0,56.3,0,36.5,1
100410,44,Female,Basic,9.93,54,12,20.87,1,0,0,7.0,47.9,0,36.7,0
100411,59,Male,Standard,17.689999999999998,45,12,20.5,2,1,3,6.8,45.8,0,35.6,0
100412,19,Male,Standard,23.639999999999997,19,11,18.48,1,0,6,7.5,64.2,0,41.8,0
100413,43,Female,Premium,38.17,53,9,6.87,1,0,15,4.9,43.9,0,28.2,0
100414,34,Female,Basic,8.94,25,2,4.28,3,0,15,5.5,62.5,0,31.2,1
100415,57,Male,Standard,18.529999999999998,55,7,11.25,0,0,11,6.2,40.6,2,29.3,0
100416,50,Female,Basic,10.15,40,4,14.97,3,1,16,8.0,76.5,0,42.6,1
100417,26,Female,Standard,22.729999999999997,22,8,12.53,2,1,7,3.9,68.3,0,33.7,1
100418,60,Male,Basic,13.57,41,7,26.91,0,1,33,6.7,78.3,0,43.4,0
100419,65,Male,Basic,9.19,51,7,10.99,0,1,0,7.4,47.7,0,33.8,0
100420,56,Male,Standard,20.75,49,8,4.75,2,0,6,5.0,43.2,0,27.5,0
100421,46,Female,Basic,10.15,42,6,43.29,0,0,8,7.2,30.3,1,31.3,0
100422,59,Male,Basic,8.030000000000001,14,15,14.98,1,0,8,5.2,61.2,1,37.9,0
100423,43,Male,Basic,14.84,28,8,54.64,4,0,4,4.8,71.4,1,41.1,0
100424,52,Female,Basic,12.72,12,14,23.4,3,1,11,7.8,20.1,2,31.2,0
100425,67,Female,Premium,40.370000000000005,27,13,13.46,1,0,8,4.6,17.4,0,22.4,0
100426,42,Male,Standard,23.15,52,7,25.02,0,0,8,8.7,45.8,1,37.4,0
100427,41,Male,Premium,42.410000000000004,24,11,6.13,2,1,6,4.2,26.5,0,22.5,0
100428,30,Female,Standard,20.15,22,10,34.71,1,2,44,5.7,77.2,0,43.4,0
100429,24,Female,Premium,40.64,39,6,21.81,4,0,25,7.0,59.6,0,37.3,1
100430,53,Female,Standard,23.009999999999998,41,9,56.12,3,2,13,4.2,100.0,1,49.1,0
100431,62,Male,Standard,18.099999999999998,50,7,28.3,2,2,4,4.1,72.8,1,36.7,1
100432,37,Female,Standard,23.34,39,7,6.23,2,0,5,7.8,37.7,1,31.1,0
100433,18,Female,Standard,19.54,36,8,27.71,3,0,2,7.9,73.0,1,44.8,0
100434,25,Female,Standard,23.04,23,11,24.44,1,0,2,5.4,24.7,0,26.4,0
100435,63,Female,Basic,9.98,8,10,14.26,0,0,21,5.6,60.5,0,35.9,0
100436,33,Male,Basic,10.67,28,14,9.09,0,1,5,8.6,55.4,0,41.8,0
100437,31,Male,Standard,19.919999999999998,50,8,18.28,1,0,3,9.1,71.2,0,45.6,0
100438,29,Female,Standard,18.93,29,9,3.59,0,0,7,7.9,52.7,0,36.5,0
100439,68,Female,Basic,9.45,15,4,19.1,2,0,19,5.9,48.7,1,30.5,1
100440,40,Female,Basic,12.75,39,5,20.24,1,0,3,7.9,19.6,1,26.4,0
100441,32,Male,Standard,15.36,8,6,6.56,3,0,8,8.9,46.2,0,35.4,0
100442,45,Female,Premium,37.510000000000005,28,5,6.04,0,0,11,7.1,32.3,0,27.1,0
100443,51,Female,Basic,8.540000000000001,33,9,20.41,0,0,20,9.0,59.4,2,42.6,0
100444,19,Male,Basic,7.83,11,9,8.46,2,1,0,6.8,65.1,0,38.6,0
100445,49,Male,Premium,43.010000000000005,42,12,16.99,2,1,6,6.1,59.9,1,38.1,0
100446,40,Female,Standard,22.509999999999998,37,8,19.83,1,2,14,5.6,51.8,1,32.9,0
100447,39,Female,Basic,11.17,25,5,61.75,0,1,28,6.7,64.8,0,42.2,0
100448,68,Female,Premium,38.71,34,8,1.86,1,0,36,7.7,50.8,0,34.8,0
100449,42,Female,Standard,22.659999999999997,22,11,10.68,1,0,7,7.3,49.7,1,36.2,0
100450,39,Male,Standard,16.81,2,10,5.67,2,1,0,5.9,49.0,1,32.1,0
100451,39,Male,Premium,44.27,51,7,50.03,1,0,0,6.2,71.2,0,42.8,0
100452,66,Female,Premium,38.620000000000005,16,9,22.01,2,1,11,6.7,70.1,0,41.4,0
100453,69,Female,Basic,9.47,11,8,8.85,1,0,10,6.3,50.4,0,32.7,0
100454,59,Female,Basic,9.13,14,9,35.18,2,0,4,7.8,59.8,0,41.9,0
100455,23,Female,Basic,7.84,32,5,16.5,2,1,10,8.9,65.8,0,41.9,1
100456,32,Male,Basic,13.84,22,2,20.08,3,1,16,6.7,28.0,0,25.0,1
100457,60,Female,Basic,11.57,5,9,9.14,2,2,8,6.4,82.6,0,43.1,0
100458,54,Male,Basic,12.42,36,10,8.96,3,1,1,3.5,31.0,0,22.3,0
100459,50,Male,Premium,37.54,23,9,6.99,2,0,5,8.1,62.1,0,40.1,0
100460,25,Male,Premium,40.35,19,6,21.69,1,0,15,3.1,89.7,2,38.5,0
100461,61,Male,Standard,21.029999999999998,29,8,15.93,2,0,6,7.8,70.4,1,42.5,0
100462,61,Male,Standard,20.529999999999998,42,2,12.01,0,1,1,4.2,65.6,0,30.4,0
100463,22,Male,Basic,7.67,23,6,17.11,2,1,9,6.3,75.8,1,40.2,1
100464,56,Male,Basic,12.14,9,4,10.66,2,0,9,5.8,31.8,1,24.3,1
100465,21,Male,Basic,10.23,18,3,31.75,1,0,10,9.1,90.2,0,50.3,0
100466,23,Female,Standard,18.08,31,9,10.44,1,0,9,5.7,62.4,1,35.8,0
100467,62,Male,Basic,6.28,37,3,18.08,2,0,6,5.6,53.0,0,30.6,1
100468,49,Male,Premium,41.2,17,5,21.09,1,1,12,6.9,69.1,1,39.4,1
100469,69,Female,Standard,24.89,55,9,19.72,0,0,2,4.8,20.2,1,22.4,0
100470,47,Female,Basic,7.960000000000001,18,10,10.89,0,0,7,8.4,54.2,0,39.3,0
100471,64,Female,Basic,10.33,27,7,17.73,0,0,5,7.9,37.8,1,32.6,0
100472,52,Male,Standard,22.209999999999997,21,3,6.75,1,0,4,9.0,61.9,0,38.8,1
100473,57,Female,Premium,37.45,1,6,16.69,1,1,9,4.8,75.1,1,37.0,0
100474,69,Male,Standard,19.029999999999998,32,4,23.39,2,1,22,7.7,76.7,0,43.0,1
100475,33,Male,Basic,8.27,14,9,85.67,2,0,14,6.5,58.4,0,44.5,0
100476,30,Male,Standard,21.959999999999997,59,11,5.93,2,1,1,4.5,47.6,0,29.4,0
100477,67,Female,Basic,12.64,46,9,19.71,1,2,9,4.9,32.2,0,26.2,1
100478,59,Male,Premium,40.31,14,11,16.65,1,0,30,6.0,25.6,0,27.0,0
100479,47,Male,Standard,18.31,33,8,12.24,0,1,41,9.5,68.9,0,45.0,0
100480,36,Male,Standard,19.099999999999998,36,8,33.85,1,0,14,9.3,12.3,0,30.1,0
100481,34,Female,Standard,18.729999999999997,55,15,12.86,1,0,13,7.7,14.9,0,28.8,0
100482,36,Female,Standard,18.04,39,9,6.06,0,1,13,3.7,84.9,1,38.0,0
100483,45,Male,Basic,9.790000000000001,56,6,13.8,0,0,21,7.0,50.2,2,33.6,0
100484,43,Female,Basic,11.14,12,7,22.31,2,0,28,8.2,41.4,0,34.8,1
100485,54,Female,Basic,10.97,45,6,54.26,2,0,11,7.6,54.3,0,40.5,0
100486,43,Female,Premium,39.97,25,9,16.79,0,1,7,9.2,41.5,1,37.2,0
100487,40,Male,Standard,20.099999999999998,15,7,12.79,0,0,46,4.0,23.0,0,19.8,1
100488,26,Female,Basic,9.83,20,7,4.95,1,0,4,8.3,42.4,1,33.4,0
100489,29,Male,Premium,37.400000000000006,34,8,11.64,0,0,7,3.5,41.9,1,24.9,0
100490,18,Female,Basic,10.31,58,6,3.01,1,0,24,8.5,68.7,1,40.9,0
100491,18,Male,Basic,8.82,14,9,16.57,0,0,1,9.5,81.3,0,49.7,0
100492,64,Male,Basic,7.300000000000001,30,8,23.09,1,2,8,3.2,48.8,1,27.6,1
100493,51,Male,Standard,20.729999999999997,44,5,2.29,1,1,8,7.1,38.4,0,28.5,1
100494,49,Female,Standard,18.77,13,8,42.32,1,1,23,7.7,47.9,0,38.5,0
100495,65,Male,Standard,20.45,14,6,9.09,1,1,14,3.7,72.9,0,33.3,0
100496,42,Female,Standard,21.689999999999998,29,11,26.09,3,0,2,7.6,76.9,0,46.7,0
100497,57,Male,Basic,8.09,26,11,18.07,0,0,5,6.0,66.5,0,39.5,0
100498,62,Female,Standard,20.169999999999998,3,6,22.02,0,0,16,7.6,55.9,0,37.4,0
100499,18,Female,Basic,6.37,25,5,29.45,0,0,4,7.6,69.2,0,41.7,1
100500,33,Female,Standard,23.06,27,6,47.82,2,0,16,8.5,30.8,1,34.6,1
100501,56,Female,Standard,17.27,45,5,12.32,1,0,1,9.8,49.4,1,38.3,0
100502,22,Female,Standard,18.959999999999997,40,5,21.15,1,2,3,9.0,76.9,1,45.9,1
100503,39,Male,Standard,22.669999999999998,16,2,4.84,1,2,15,5.4,48.0,0,26.7,1
100504,46,Female,Standard,19.52,38,9,11.33,1,1,0,6.4,39.3,0,30.3,0
100505,20,Male,Basic,7.6,11,15,21.58,3,0,48,9.7,56.8,1,46.3,0
100506,29,Female,Premium,41.42,29,8,16.96,1,0,24,5.5,4.7,3,18.3,1
100507,43,Female,Basic,11.370000000000001,47,7,24.74,2,0,13,6.3,71.5,1,40.3,0
100508,33,Male,Basic,8.72,51,9,13.64,0,0,4,5.3,68.4,0,37.1,0
100509,68,Male,Standard,18.939999999999998,58,8,7.35,1,2,16,5.7,64.1,0,35.4,0
100510,54,Male,Standard,19.119999999999997,24,15,18.47,0,1,11,5.3,57.2,3,37.3,0
100511,39,Female,Basic,9.58,29,6,11.06,1,0,15,9.5,80.6,0,47.4,0
100512,46,Female,Premium,36.2,34,5,8.7,0,0,12,7.2,63.8,2,37.0,0
100513,31,Female,Premium,39.63,11,2,12.57,3,0,1,4.1,58.0,0,28.0,1
100514,45,Female,Standard,23.56,20,8,9.02,2,1,30,7.5,100.0,0,50.0,1
100515,22,Female,Standard,18.2,20,8,11.38,1,0,4,10.0,31.0,0,34.6,0
100516,64,Male,Standard,18.82,9,12,28.69,3,0,4,5.9,28.5,0,29.5,0
100517,66,Male,Basic,7.62,56,9,22.59,1,0,5,5.3,51.9,1,33.2,0
100518,47,Female,Standard,21.209999999999997,23,6,17.2,2,0,6,6.5,78.5,0,41.5,0
100519,63,Female,Premium,42.400000000000006,36,10,10.49,3,2,2,8.7,51.8,0,39.1,0
100520,69,Female,Premium,42.35,55,6,11.05,2,0,4,7.7,51.7,1,35.1,0
100521,22,Male,Premium,37.49,49,10,45.17,1,0,6,6.1,20.6,0,28.4,0
100522,29,Male,Basic,10.99,27,10,10.18,1,1,2,5.3,14.4,0,21.1,0
100523,33,Male,Basic,12.86,24,3,25.47,0,0,12,9.2,87.6,0,49.0,0
100524,43,Male,Basic,11.01,40,12,32.45,1,0,2,6.4,100.0,0,52.4,0
100525,43,Male,Standard,20.95,25,6,3.29,2,1,2,8.9,54.0,0,37.4,1
100526,65,Female,Basic,9.05,25,11,7.87,2,1,16,7.8,41.4,0,34.4,0
100527,38,Male,Basic,10.43,48,9,16.75,0,0,42,4.4,35.6,0,25.8,0
100528,56,Female,Standard,22.459999999999997,33,14,33.31,1,0,9,8.1,73.8,0,49.0,0
100529,53,Male,Standard,20.65,31,8,20.69,1,1,6,6.9,44.9,0,33.6,0
100530,50,Female,Standard,17.49,10,12,24.17,1,0,20,7.4,54.5,0,39.8,0
100531,47,Male,Premium,39.080000000000005,39,9,1.92,1,1,11,6.9,42.7,0,31.3,0
100532,54,Male,Basic,12.41,15,9,14.65,2,0,9,8.3,48.2,0,37.2,0
100533,40,Male,Basic,10.64,1,6,13.5,1,0,12,8.5,65.8,0,41.2,0
100534,27,Other,Standard,20.229999999999997,54,6,31.9,4,0,57,6.9,89.3,1,47.1,1
100535,22,Female,Standard,18.88,16,3,6.21,0,1,26,7.5,68.6,0,37.8,0
100536,53,Male,Standard,22.369999999999997,21,12,42.53,0,0,50,6.8,62.3,0,43.0,0
100537,51,Male,Basic,13.31,59,3,36.77,1,1,7,8.9,47.6,1,37.7,1
100538,69,Female,Basic,12.52,2,3,14.09,2,0,16,9.4,35.9,0,32.6,1
100539,48,Male,Standard,22.88,3,7,32.05,0,1,19,8.2,36.9,1,34.5,0
100540,27,Male,Premium,39.27,15,8,5.16,1,0,0,9.4,40.3,0,35.5,0
100541,36,Female,Premium,38.99,32,8,22.93,3,0,13,6.0,44.1,0,31.8,0
100542,49,Female,Standard,19.68,56,7,50.34,0,0,7,6.8,56.8,1,39.7,0
100543,18,Male,Standard,20.069999999999997,50,5,10.93,2,1,30,6.8,96.8,1,46.4,1
100544,22,Male,Premium,42.85,47,7,20.9,0,0,1,7.3,20.8,1,26.7,0
100545,62,Female,Standard,22.32,27,9,27.06,1,0,0,5.0,42.5,1,30.3,0
100546,21,Male,Standard,21.07,36,7,12.01,0,0,11,6.9,70.7,2,39.8,0
100547,33,Male,Premium,37.13,35,8,22.28,2,0,16,8.9,46.6,1,38.3,0
100548,41,Female,Standard,16.61,39,6,7.76,0,1,13,8.5,92.8,0,48.7,0
100549,33,Female,Premium,40.47,24,10,22.85,0,0,9,7.9,85.2,0,48.9,0
100550,19,Male,Basic,11.75,52,11,10.74,2,1,39,6.6,74.7,0,42.3,0
100551,66,Other,Standard,19.83,54,12,15.84,1,0,0,5.6,57.2,1,36.1,0
100552,45,Female,Premium,43.82,51,5,1.65,0,0,2,9.9,31.4,0,31.9,0
100553,49,Male,Basic,7.83,55,10,9.3,1,0,8,7.6,76.2,1,44.1,0
100554,44,Other,Standard,17.57,8,7,17.53,0,1,0,6.6,85.1,0,44.2,0
100555,37,Male,Basic,8.66,7,10,23.36,1,0,55,6.2,18.5,0,25.5,1
100556,41,Male,Premium,38.59,4,9,35.32,1,0,5,2.7,28.8,0,22.5,0
100557,29,Female,Standard,21.04,30,5,16.2,0,0,5,4.6,36.6,0,24.5,0
100558,67,Male,Basic,9.15,10,6,13.73,2,0,20,7.6,60.2,0,37.8,0
100559,52,Male,Standard,16.889999999999997,25,4,7.16,2,0,10,8.2,72.5,0,40.9,0
100560,50,Male,Standard,21.77,42,8,9.73,3,0,5,9.0,58.9,0,40.8,0
100561,50,Male,Standard,16.47,47,5,15.8,0,0,11,5.3,64.0,2,34.1,0
100562,68,Female,Standard,17.849999999999998,32,10,57.28,5,0,19,4.9,55.7,1,37.9,0
100563,60,Female,Premium,36.74,56,8,3.46,1,2,0,6.9,65.0,0,37.7,0
100564,54,Other,Standard,20.4,54,14,9.87,1,0,36,8.3,65.2,1,44.3,0
100565,29,Male,Standard,20.36,32,5,12.83,0,0,39,7.8,37.5,0,30.8,1
100566,20,Male,Basic,13.82,50,7,16.58,1,1,35,5.2,40.9,1,28.0,1
100567,18,Male,Premium,41.82,32,7,18.87,1,0,4,7.1,88.4,0,46.3,0
100568,50,Male,Basic,12.870000000000001,10,11,12.86,1,0,3,5.7,57.0,0,35.4,0
100569,57,Male,Standard,20.569999999999997,55,13,2.82,1,0,1,8.7,32.6,0,34.0,0
100570,27,Female,Premium,38.04,9,7,11.15,1,0,1,6.7,79.9,0,42.1,0
100571,60,Female,Basic,10.25,25,9,1.88,0,0,12,6.4,37.6,1,28.8,0
100572,61,Other,Standard,21.169999999999998,25,9,26.75,2,0,0,6.9,61.6,0,39.8,0
100573,46,Male,Basic,11.4,41,4,31.0,4,0,8,6.1,63.4,2,36.7,1
100574,30,Female,Standard,19.049999999999997,54,7,13.27,0,0,13,6.8,65.5,0,38.2,0
100575,29,Male,Standard,20.97,16,5,26.62,0,2,4,8.7,68.1,0,43.3,0
100576,48,Male,Premium,38.120000000000005,49,9,31.49,0,0,16,6.9,70.1,2,42.8,0
100577,63,Female,Premium,37.900000000000006,16,7,16.1,5,0,1,3.7,48.3,1,27.2,1
100578,19,Female,Standard,17.759999999999998,30,8,5.49,0,0,1,7.1,45.6,1,32.5,0
100579,68,Male,Standard,20.04,38,9,1.41,1,0,15,7.5,38.7,0,31.3,0
100580,67,Male,Standard,17.63,5,11,7.07,1,0,12,5.9,51.9,0,33.7,0
100581,52,Male,Basic,9.14,7,7,3.34,1,1,4,7.2,61.6,0,36.8,0
100582,40,Female,Standard,21.799999999999997,13,10,31.29,0,0,17,6.7,61.7,0,40.4,0
100583,34,Male,Premium,37.93,8,9,21.11,1,0,4,7.4,37.0,0,32.7,0
100584,43,Other,Standard,18.979999999999997,33,6,10.5,3,0,0,7.1,12.6,1,22.1,1
100585,25,Male,Basic,10.13,10,5,14.3,2,1,3,5.7,63.2,0,34.4,1
